CO_CNES;CO_UNIDADE;CO_UF;CO_IBGE;NU_CNPJ_MANTENEDORA;NO_RAZAO_SOCIAL;NO_FANTASIA;CO_NATUREZA_ORGANIZACAO;DS_NATUREZA_ORGANIZACAO;TP_GESTAO;CO_NIVEL_HIERARQUIA;DS_NIVEL_HIERARQUIA;CO_ESFERA_ADMINISTRATIVA;DS_ESFERA_ADMINISTRATIVA;CO_ATIVIDADE;TP_UNIDADE;CO_CEP;NO_LOGRADOURO;NU_ENDERECO;NO_BAIRRO;NU_TELEFONE;NU_LATITUDE;NU_LONGITUDE;CO_TURNO_ATENDIMENTO;DS_TURNO_ATENDIMENTO;NU_CNPJ;NO_EMAIL;CO_NATUREZA_JUR;ST_CENTRO_CIRURGICO;ST_CENTRO_OBSTETRICO;ST_CENTRO_NEONATAL;ST_ATEND_HOSPITALAR;ST_SERVICO_APOIO;ST_ATEND_AMBULATORIAL;CO_MOTIVO_DESAB;CO_AMBULATORIAL_SUS
2917;2800300002917;28;280030;;CLINICA DE OLHOS SANTA LUZIA LTDA;CLINICA DE OLHOS SANTA LUZIA LTDA;;;M;;;M ;MUNICIPAL;4;36;49035190;AV ANIZIO AZEVEDO;675;GRAGERU;(79) 2462000;-10.9277541471;-37.0544584044;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;345936000154.0;;2062.0;1.0;0.0;0.0;1.0;1.0;0.0;;NAO
2925;2800300002925;28;280030;;ASSOCIACAO DOS VOLUNTARIOS A SERVICO DA ONCOLOGIA EM SERGIPE;CENTRO DE ONCOLOGIA DR JOSE GERALDO DANTAS BEZERRA;;;M;;;M ;MUNICIPAL;4;36;49050485;RUA LEONEL CURVELO;55;SUISSA;(79)3212-4701/4738;-10.9244791044;-37.0604000333;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;16219446000222.0;avosos@avosos.org.br;3999.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
2933;2800300002933;28;280030;;CECLIN CENTRO CLINICO E PULMONAR LABORATORIAL LTDA;CECLIN;;;M;;;M ;MUNICIPAL;4;4;49020250;RUA LAURA FONTES;227;TREZE DE JULHO;(79) 33027316 -17-18;-10.9288219727;-37.0508412333;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32869661000144.0;ceclin@infonet.com.br;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2941;2800300002941;28;280030;;LABORATORIO DE ANALISES CLINICAS BIOMED LTDA;BIOMED;;;M;;;M ;MUNICIPAL;4;39;49075000;BAHIA;966;SIQUEIRA CAMPOS;79 34310981;-10.9127360973;-37.070647318;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;13135678000204.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
2968;2800300002968;28;280030;;CENTRO DIAG DR RICARDO BITTENCOURT DE ALMEIDA LTDA;CLINICA SANTA ANNA;;;M;;;M ;MUNICIPAL;4;36;49075000;RUA BAHIA;945;SIQUEIRA CAMPOS;;-10.9126724321;-37.0702852468;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;86951639000259.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2976;2800300002976;28;280030;;SOCIEDADE DE EDUCACAO TIRADENTES S A;CENTRO DE EDUCACAO E SAUDE DA UNIT;;;M;;;M ;MUNICIPAL;1;4;49032490;MURILO DANTAS;1150;FAROLANDIA;79 32182140;-10.9683679159;-37.0611598006;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;13013263005308.0;CONTABILIDADE@UNIT.BR;2054.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2992;2800300002992;28;280030;;LITHOCENTER CENTRO DE TRATAMENTO DE CALCULO RENAL DE SERGI;CLINICA PEDRA NO RIM;;;M;;;M ;MUNICIPAL;4;4;49010330;RUA ARAUA;02;CENTRO;7932146090/998986975;-10.913890598;-37.0527946891;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2113250000163.0;;2240.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3018;2800300003018;28;280030;;CLIMAGEM CLINICA DE IMAGEM LTDA;CLIMAGEM;;;M;;;M ;MUNICIPAL;4;4;49015270;RUA LAGARTO;1409;SAO JOSE;79 32141899/32228137;-10.9188493972;-37.0539328469;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;97413462000172.0;climagem@hotmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3026;2800300003026;28;280030;11718406000120.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;US DA EMSURB;;;M;;;M ;MUNICIPAL;4;1;49035000;RUA ACRE;S/N;SIQUEIRA CAMPOS;(79)2592485;;;2.0;ATENDIMENTO SOMENTE A TARDE;;saude@aracaju.se.gov.br;1201.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
3034;2800300003034;28;280030;;CLINICA DE OLHOS DR JOEL CARVALHAL BORGES LTDA;CLINICA DE OLHOS DR JOEL CARVALHAL BORGES;;;M;;;M ;MUNICIPAL;4;36;49025230;AV FRANCISCO PORTO;327;GRAGERU;79 32142721;-10.9331307073;-37.0558992622;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;1422256000150.0;contep@infonet.com.br;2062.0;1.0;0.0;0.0;1.0;1.0;0.0;;NAO
3042;2800300003042;28;280030;;HUMANA CLINICA MEDICA LTDA;CLINICA HUMANA;;;M;;;M ;MUNICIPAL;4;4;49015340;GETULIO VARGAS;73;SAO JOSE;;-10.9368621137;-37.1298750468;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32843583000109.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3050;2800300003050;28;280030;;LABORATORIO DE ANATOMIA PATOLOGICA DRA MONICA DE ARAUJO LTDA;LAPMA;;;M;;;M ;MUNICIPAL;4;39;49015230;AV GONCALO PRADO ROLEMBERG;1684;SAO JOSE;79 32241099;-10.9213668715;-37.0549219199;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3118657000146.0;CONTATO@LAPMA.COM.BR;2062.0;;;;;1.0;0.0;;SIM
3069;2800300003069;28;280030;;UROCLINICA CLINICA UROLOGICA LTDA EPP;UROCLINICA;;;M;;;M ;MUNICIPAL;4;4;49010000;RUA CONSTRUTOR JOAO ALVES;379;SAO JOSE;(79)32145518;-10.9261475337;-37.0537864336;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2158161000133.0;pedrarenal@ig.com.br;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3077;2800300003077;28;280030;;HOSPITAL DA POLICIA MILITAR LOURIVAL BAPTISTA;HOSPITAL DA POLICIA MILITAR;;;E;;;E ;ESTADUAL;4;36;49072470;AV MINAS GERAIS;330;DEZOITO DO FORTE;(79)2361885;-10.90366;-37.06343;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);34850174000165.0;diradm@hpm.se.gov.br;1023.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3085;2800300003085;28;280030;;CLINICA DE REPOUSO SAO MARCELLO LTDA;CLINICA DE REPOUSO SAO MARCELLO LTDA;;;E;;;E ;ESTADUAL;4;7;49070070;VISCONDE DE MARACAJU;490;CIDADE NOVA;79 32124400;-10.89267;-37.07144;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);13124227000190.0;financeiro@clinicasaomarcello.com.br;2062.0;0.0;0.0;0.0;0.0;1.0;1.0;;NAO
3093;2800300003093;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;US NICEU DANTAS MOSQUEIRO;;;M;;;M ;MUNICIPAL;4;2;49015150;DOS NAUFRAGOS;S/N;MOSQUEIRO;(79)3179-2504;-11.0488019;-37.1063887;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;saude@aracaju.se.gov.br;1244.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
3115;2800300003115;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;US AVILA NABUCO MEDICI;;;M;;;M ;MUNICIPAL;4;2;49048100;RUA O;S/N;LUZIA;(79)3179-7077;-10.9412075942;-37.0726829767;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3123;2800300003123;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;US IRMA CARIDADE ALOQUE;;;M;;;M ;MUNICIPAL;4;2;49095000;RUA PRINCIPAL;101;JABOTIANA;3179-2941/2940;-10.8780783;-37.0946536;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3158;2800300003158;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE ARACAJU;CAPS III LIBERDADE;;;M;;;M ;MUNICIPAL;4;70;49075190;RUA DISTRITO FEDERAL;1012;SIQUEIRA CAMPOS;79 31793873/3872;-10.9153643936;-37.0729994774;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;;1244.0;0.0;0.0;0.0;0.0;1.0;1.0;;SIM
3166;2800300003166;28;280030;;COMUNIDADE ASSISTENCIAL SINDICAL DE SERGIPE;PS SINDICATO REUNIDOS;;;M;;;M ;MUNICIPAL;4;1;49010490;PEDRO CALAZANS;215;CENTRO;;-10.9121413;-37.0574093;1.0;ATENDIMENTO SOMENTE PELA MANHA;13073721000173.0;;3999.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3174;2800300003174;28;280030;;J BARRETO FONTES CIA SC LTDA;LABORATORIO J BARRETO FONTES;;;M;;;M ;MUNICIPAL;4;36;49060330;RUA JOAO RIBEIRO;1395;SANTO ANTONIO;079 2114112;-10.8982774886;-37.058144118;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;13166608000132.0;;2240.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3182;2800300003182;28;280030;;NILMAZZA PRESTACAO DE SERVICOS LTDA;POLICLINICA DR NILSON ROCHA;;;M;;;M ;MUNICIPAL;4;4;49010340;AVN BARAO DE MARUIM;456;CENTRO;(79)2144644;-10.911;-37.072;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;13367149000155.0;policlinica@sergipe.com.br;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
3190;2800300003190;28;280030;;LAPEC LABORATORIO DE PESQUISAS CLINICAS SC LTDA;LAPEC;;;M;;;M ;MUNICIPAL;4;4;49010330;RUA ARAUA;218;CENTRO;;-10.9157619665;-37.052936518;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;13084785000170.0;;2240.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
3239;2800300003239;28;280030;;CLINICA DE RADIODIAGNOSTICO DE SERGIPE LTDA;PRO IMAGEM EXAMES E CONSULTAS;;;M;;;M ;MUNICIPAL;4;4;49015400;CEL STANLEY FERNANDES DA SILVEIRA;92;SAO JOSE;79 32141545;-10.9234935096;-37.0526235867;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;13042122000192.0;DIRECAO@PROIMAGEMSE.COM.BR;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3255;2800300003255;28;280030;;UNIDADE LABORATORIAL DE ANALISES BIOMEDICAS LTDA;UNILAB;;;M;;;M ;MUNICIPAL;4;4;49010160;RUA MARUIM;463;CENTRO;(79)2142991;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;13352950000127.0;unilab@infonet.com.br;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;NAO
3263;2800300003263;28;280030;;CLIGO CLINICA GINECOLOGICA E OBSTETRICIA LTDA;CLIGO;;;M;;;M ;MUNICIPAL;4;39;49015130;PRACA TOBIAS BARRETO;510;SAO JOSE;;-10.9225419309;-37.0507344026;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;784885000167.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
3271;2800300003271;28;280030;;LABORATORIO DE ANATOMIA PATOLOGICA E CITOPATOLOGIA LTDA;LABORATORIO DE ANATOMIA PATOLOGICA E CITOPATOLOGIA;;;M;;;M ;MUNICIPAL;4;39;49015230;GONCALO PRADO ROLEMBERG;211;SAO JOSE;79 88244999;-10.9260227151;-37.0527863503;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32896805000151.0;MARIACARMOCORREIA@YHAOO.COM.BR;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
3298;2800300003298;28;280030;;ULTRASONOGRAFIA CLINICA DE SERGIPE LTDA;ULTRACLISE;;;M;;;M ;MUNICIPAL;4;4;49075460;PERNAMBUCO;940;SIQUEIRA CAMPOS;;-10.9067521;-37.068366;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32746398000104.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;NAO
3301;2800300003301;28;280030;;MARIFRAN SILVEIRA PRADO DE MELO;CARDIOCLINICA;;;M;;;M ;MUNICIPAL;4;4;49015130;PRACA TOBIAS BARRETO;510;SAO JOSE;(79)2141633;-10.9190293973;-37.0514808622;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;13038807000165.0;marifranmelo@bol.com.br;2135.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3328;2800300003328;28;280030;;CLINGI CLINICA GINECOLOGICA LTDA;CLINGI;;;M;;;M ;MUNICIPAL;4;39;49020270;GUILHERMINO RESENDE;423;SALGADO FILHO;079 2464873;-10.9282138521;-37.0516490936;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3894257000122.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
3344;2800300003344;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;US PORTO DANTAS;;;M;;;M ;MUNICIPAL;4;2;49067020;RUA ANTONIO DOS SANTOS;468;PORTO DANTAS;(79) 3179-2419;-10.8764237;-37.0518574;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3352;2800300003352;28;280030;;CENTRO DE TRAUMATO ORTOPEDIA LTDA;CTO;;;M;;;M ;MUNICIPAL;4;4;49065000;PRACA PRINCESA IZABEL;40;SANTO ANTONIO;(79)2154592;-10.9047661978;-37.0539781468;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;13179841000150.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3360;2800300003360;28;280030;;SERVICO DE PREVENCAO GINECOLOGICO LTDA;CLINICA NOSSA SENHORA DA VITORIA;;;M;;;M ;MUNICIPAL;4;36;49075510;RIO GRANDE DO SUL;102;SIQUEIRA CAMPOS;;-10.8764649948;-37.0678710938;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;717069000130.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;NAO
3379;2800300003379;28;280030;;SERVICO DE ASSISTENCIA E MOVIMENTO DE EDUCACAO;SAME;;;M;;;M ;MUNICIPAL;4;1;49066480;PRACA TOMAZ CRUZ;794;INDUSTRIAL;(79) 2155120;-10.9107475125;-37.0729780197;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;13034517000143.0;same@infonet.com.br;3999.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3387;2800300003387;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;US RENATO MAZZE LUCAS LAMARAO;;;M;;;M ;MUNICIPAL;4;2;49087040;RUA CAPITAO MANOEL GOMES;590;SANTOS DUMONT;(79)2452252/32458592;-10.8994914;-37.084767;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;saude@aracaju.se.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3395;2800300003395;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;US CARLOS HARDMAN CORTES SOLEDADE;;;M;;;M ;MUNICIPAL;4;2;49089005;AVENIDA CARLOS MARQUES;S/N;SOLEDADE;(79)3179-2805;-10.8802613;-37.0873238;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;saude@aracaju.se.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3409;2800300003409;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;US JOAO DE OLIVEIRA SOBRAL SANTOS DUMONT;;;M;;;M ;MUNICIPAL;4;2;49087600;RUA SENHOR DO BOMFIM;S/N;SANTOS DUMONT;(79)3179-2806;-10.9037733313;-37.1681213379;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3417;2800300003417;28;280030;;FUNDACAO CLIMEDI ASSISTENCIA SOCIAL;FUNDACAO CLIMEDI;;;M;;;M ;MUNICIPAL;4;7;49010340;AV BARAO DE MARUIM;956;CENTRO;;-10.9181226679;-37.0557336738;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;13945753000111.0;;3069.0;0.0;0.0;0.0;0.0;0.0;1.0;;SIM
3425;2800300003425;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;US JOAO BEZERRA AREIA BRANCA;;;M;;;M ;MUNICIPAL;4;2;49044000;ROD JOAO ALVES BEZERRA;S/N;AREIA BRANCA;(79)3179-2508;-11.0637799216;-37.1380591393;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;saude@aracaju.se.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3433;2800300003433;28;280030;;LABCENTER LABORATORIO CENTRAL DE ANALISES CLINICAS LTDA;LABCENTER CJ AUGUSTO FRANCO;;;M;;;M ;MUNICIPAL;4;39;49030680;RUA PROMOTOR JOAQUIM VALENCA;210;FAROLANDIA;79 2482435;-10.9764006671;-37.0697086045;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32834467000123.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3441;2800300003441;28;280030;13128798001680.0;ESTADO DE SERGIPE;CENTRO DE ATENCAO A SAUDE DE SERGIPE CASE;;;E;;;E ;ESTADUAL;4;43;49081000;AV TANCREDO NEVES;S/N;CAPUCHO;(79)3211 9565;-10.91261;-37.09154;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1236.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3484;2800300003484;28;280030;;DIAGNOSTICOS MEDICOS E SERVICOS ESPECIALIZADOS LTDA;DIMESE LTDA;;;M;;;M ;MUNICIPAL;4;4;49075000;RUA BAHIA;1223;SIQUEIRA CAMPOS;79 99779737;-10.9193096941;-37.0713089385;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32883282000109.0;ADMINISTRACAO@DIMESELAB.COM.BR;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3492;2800300003492;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;US OSWALDO DE SOUZA;;;M;;;M ;MUNICIPAL;4;2;49055020;TV ADALTO BOTELHO;S/N;GETULIO VARGAS;(79)31791326;-10.9080084276;-37.0536446571;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3506;2800300003506;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;US CARLOS FERNANDES DE MELO LAMARAO;;;M;;;M ;MUNICIPAL;4;2;49088000;AV LAMARAO;S/N;LAMARAO;3179-3905/3906;-10.8729096711;-37.0761985299;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3514;2800300003514;28;280030;;CENTRO ASSIT SOCIAL SAO JUDAS TADEU;CENTRO ASSIT SOCIAL SAO JUDAS TADEU;;;M;;;M ;MUNICIPAL;4;22;49080090;RUA BOLIVIA;S/N;AMERICA;(79) 2592269;-10.8896526;-37.0674346;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;13084454000130.0;;3999.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3522;2800300003522;28;280030;;ANALISES LABORATORIO CLINICO LTDA;ANALISES LABORATORIO CLINICO;;;M;;;M ;MUNICIPAL;4;39;49075000;RUA BAHIA;1134;SIQUEIRA CAMPOS;;-10.9141444351;-37.0707104468;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32891137000170.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3530;2800300003530;28;280030;;REDE PRIMAVERA ASSISTENCIA MEDICA HOSPITALAR LTDA;CLINICA PRIMAVERA UNIDADE ALAMEDA DAS ARVORES;;;M;;;M ;MUNICIPAL;4;4;49045760;HERMES FONTES;1568;LUZIA;79 21052500;-10.93145;-37.06198;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;13356779000558.0;CLAUDETESANTOS@REDEPRIMAVERA.COM.BR;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3549;2800300003549;28;280030;;REDE PRIMAVERA ASSISTENCIA MEDICA HOSPITALAR LTDA;POLICLIN AUGUSTO FRANCO;;;M;;;M ;MUNICIPAL;4;4;49030290;TARCISIO DANIEL DOS SANTOS;128;FAROLANDIA;79 21074621;-10.97443;-37.07351;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;13356779000809.0;CONTABIL@DIAGNOSENET.COM.BR;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3557;2800300003557;28;280030;;SOCIEDADE DE EDUCACAO TIRADENTES S A;UNIT SET LABORATORIO CENTRAL DE BIOMEDICINA;;;M;;;M ;MUNICIPAL;1;39;49065450;JOAO RODRIGUES;200;INDUSTRIAL;79 32182140;-10.9009616;-37.0496195;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;13013263000349.0;CONTABILIDADE@UNIT.BR;2054.0;;;;;0.0;0.0;;SIM
3565;2800300003565;28;280030;;ASSOCIACAO DE PAIS E AMIGOS DOS DEFICIENTES AUDITIVOS DE SER;APADA;;;M;;;M ;MUNICIPAL;4;36;49040260;JOANA DE SOUZA BONFIM LOTEAMENTO PARQUE DOS COQ;200;INACIO BARBOSA;79 30428528;-10.955038;-37.0718193;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32825663000131.0;;3999.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;NAO
3581;2800300003581;28;280030;;CAMARGO MENDONCA LTDA;INSTITUTO DE OLHOS DR CRISTIANO MENDONCA;;;M;;;M ;MUNICIPAL;4;62;49015110;ITABAIANA;758;CENTRO;;-10.9179322229;-37.0558547974;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3495529000111.0;;2062.0;1.0;0.0;0.0;1.0;1.0;1.0;;SIM
3603;2800300003603;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;US EUNICE BARBOSA DE OLIVEIRA;;;M;;;M ;MUNICIPAL;4;2;49069030;RUA BEIRA RIO;92;COQUEIRAL;(79)31793415;-10.8688196;-37.0575701;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3611;2800300003611;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;COORDENADORIA DE VIGILANCIA SANITARIA;;;M;;;M ;MUNICIPAL;4;50;49015150;RUA NELY CORREIA;50;COROA DO MEIO;(79)31791030;-10.9478458513;-37.0459793775;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;saude@aracaju.se.gov.br;1244.0;;;;;0.0;0.0;4.0;SIM
3719;2800300003719;28;280030;;ROCHA E AYALA LTDA;LABORATORIO DE PATOLOGIA DE SERGIPE;;;M;;;M ;MUNICIPAL;4;4;49055530;RUA PERMINIO DE SOUZA;170;CIRURGIA;79 32142793;-10.9169388958;-37.0590484198;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2126524000159.0;;2062.0;;;;;1.0;0.0;;NAO
25674;2800300025674;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;US AMELIA LEITE;;;M;;;M ;MUNICIPAL;4;2;49052260;RUA TENENTE WENDEL QUARANTA;1863;SUISSA;(79)3179-1376;-10.9207558349;-37.0628651487;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;saude@aracaju.se.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
25682;2800300025682;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;US SANTA TEREZINHA ROBALO;;;M;;;M ;MUNICIPAL;4;2;49035190;RODOVIA DOS NAUFRAGOS KM 05;S/N;ROBALO;(79)3179-2507;-11.0255345326;-37.088406086;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;saude@aracaju.se.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
25690;2800300025690;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE DE ARACAJU;US MAX DE CARVALHO ROCHA LUZIA;;;M;;;M ;MUNICIPAL;4;2;49047180;RUA FILEMON FREIRE;S/N;PONTO NOVO;(79)3179-1556;-10.9107053729;-37.0725488663;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;saude@aracaju.se.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
26298;2800300026298;28;280030;;CENTRO MEDICO ODONTOLOGICO ESPECIALIZADO ATALAIA LTDA;CENTRO MOE ATALAIA;;;M;;;M ;MUNICIPAL;4;36;49037620;JOAO CARVALHO DE ARAGAO;391;ATALAIA;77 99634287;-10.9939499;-37.0579894;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;30745578000138.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
26468;2800300026468;28;280030;;HOSPITAL E CLINICA DAS VIAS URINARIAS LTDA;HOSPITAL DO RIM;;;M;;;M ;MUNICIPAL;4;62;49010330;ARAUA;02;CENTRO;79 32119007;-10.54;-37.4;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32747479000110.0;;2062.0;1.0;0.0;0.0;1.0;1.0;0.0;;SIM
26476;2800300026476;28;280030;;NUCLEO DE LASER E CIRURGIA OCULAR LTDA;NUCLEO DE LASER E CIRURGIA OCULAR;;;M;;;M ;MUNICIPAL;4;62;49010410;AV GONCALO PRADO ROLEMBERG;380;SAO JOSE;(79) 32114413;-10.9185467;-37.0552204;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;1023269000156.0;nlco@infonet.com.br;2062.0;1.0;0.0;0.0;1.0;1.0;1.0;;SIM
